lng,lat,name
11.6234597 , 50.0541290 ,"Burger King"
11.2020798 , 49.3578790 ,"Burger King"
13.7153197 , 51.0778390 ,"Burger King"
11.7788398 , 50.2021022 ,"Burger King"
10.8753698 , 49.9738190 ,"Burger King"
11.7597097 , 48.1231290 ,"Burger King"
11.7174697 , 47.9070090 ,"Burger King"
11.9056497 , 47.8297590 ,"Burger King"
12.5921197 , 47.8283990 ,"Burger King"
11.5874797 , 48.5569490 ,"Burger King"
11.2036597 , 49.3555789 ,"Burger King"
10.9131098 , 48.4115690 ,"Burger King"
11.5364796 , 48.1864175 ,"Burger King"
13.5725497 , 51.0606089 ,"Burger King"
11.4133598 , 48.1409799 ,"Burger King"
12.1302498 , 50.4340389 ,"Burger King"
11.3199597 , 50.7133889 ,"Burger King"
11.5024798 , 48.1892319 ,"Burger King"
10.8695097 , 48.4363939 ,"Burger King"
10.6442198 , 47.8948350 ,"Burger King"
11.0378997 , 49.4353690 ,"Burger King"
11.0826598 , 49.4462967 ,"Burger King"
10.7617598 , 48.7186018 ,"Burger King"
11.7362797 , 48.3872700 ,"Burger King"
11.8880998 , 48.3067764 ,"Burger King"
10.9589298 , 49.4343890 ,"Burger King"
11.5592197 , 48.1395290 ,"Burger King"
12.8745697 , 50.8114690 ,"Burger King"
11.5134698 , 49.7495390 ,"Burger King"
11.5102198 , 49.7476090 ,"Burger King"
10.5416098 , 50.0307316 ,"Burger King"
12.9379297 , 50.8462689 ,"Burger King"
13.6957897 , 51.0849990 ,"Burger King"
12.1206497 , 47.8534215 ,"Burger King"
10.7267398 , 49.7322190 ,"Burger King"
11.6036198 , 49.9587126 ,"Burger King"
11.5661097 , 49.9453306 ,"Burger King"
11.5700197 , 49.9457863 ,"Burger King"
11.7598797 , 48.1233846 ,"Burger King"
12.0761797 , 50.8546989 ,"Burger King"
11.5955996 , 48.1111982 ,"Burger King"
11.6058597 , 48.1265569 ,"Burger King"
11.6048398 , 48.1280246 ,"Burger King"
11.6141598 , 48.1363804 ,"Burger King"
12.0988897 , 49.0121756 ,"Burger King"
10.6203898 , 48.0429546 ,"Burger King"
10.8984098 , 48.3677694 ,"Burger King"
11.2253998 , 48.1609553 ,"Burger King"
11.0974498 , 47.4916098 ,"Burger King"
11.5741897 , 47.7601241 ,"Burger King"
12.2008298 , 47.6131849 ,"Burger King"
12.3678896 , 47.8145819 ,"Burger King"
12.4771696 , 48.6393736 ,"Burger King"
11.6394698 , 48.3073750 ,"Burger King"
12.1368598 , 48.5473173 ,"Burger King"
11.5480998 , 48.1365728 ,"Burger King"
12.1562297 , 48.5393617 ,"Burger King"
11.5202098 , 48.6435096 ,"Burger King"
12.4774498 , 51.3493789 ,"KFC"
10.8752197 , 48.3812811 ,"KFC"
11.4633697 , 48.7486504 ,"KFC"
11.0681098 , 49.4489590 ,"KFC"
11.0082398 , 49.4580990 ,"KFC"
9.1442498 , 49.9796264 ,"KFC"
8.2228099 , 50.0056289 ,"KFC"
8.2237798 , 50.0678690 ,"KFC"
6.8437899 , 51.1883089 ,"KFC"
9.9371298 , 53.4710189 ,"KFC"
7.0500799 , 50.9183589 ,"KFC"
9.7340598 , 52.4159589 ,"KFC"
9.0070398 , 48.7035290 ,"KFC"
13.1846897 , 52.5159689 ,"KFC"
8.7336098 , 50.1192390 ,"KFC"
13.3268198 , 52.5612585 ,"KFC"
10.8676398 , 48.3712048 ,"KFC"
7.4488198 , 51.3840690 ,"KFC"
6.6385398 , 51.2171190 ,"KFC"
6.8198199 , 50.9926355 ,"KFC"
6.5934599 , 51.3218789 ,"KFC"
8.2879298 , 50.0193990 ,"KFC"
7.0239299 , 49.2100790 ,"KFC"
7.2571198 , 51.2826090 ,"KFC"
8.6334698 , 49.8867590 ,"KFC"
8.7437498 , 51.7038790 ,"KFC"
12.1103998 , 49.0282832 ,"KFC"
8.7652798 , 50.1053890 ,"KFC"
8.5662599 , 49.5277090 ,"KFC"
10.0216997 , 48.3952590 ,"KFC"
6.9832398 , 51.4773389 ,"KFC"
7.2586298 , 51.5016989 ,"KFC"
8.6793298 , 50.1140390 ,"KFC"
8.0217599 , 52.2926789 ,"KFC"
10.2369498 , 50.0358451 ,"KFC"
11.4568298 , 48.1659533 ,"KFC"
11.5295298 , 48.1782363 ,"KFC"
9.2319198 , 48.7792390 ,"KFC"
6.1542197 , 50.8052588 ,"KFC"
13.3937098 , 52.4274689 ,"KFC"
6.4206198 , 51.1397750 ,"KFC"
13.4291797 , 52.5721289 ,"KFC"
7.4287799 , 51.4785189 ,"KFC"
9.2259398 , 48.8395690 ,"KFC"
11.5864798 , 48.1928806 ,"KFC"
5.9431498 , 50.8982290 ,"KFC"
8.7905598 , 52.2065489 ,"KFC"
9.9822798 , 53.7990789 ,"KFC"
11.1270898 , 49.4339090 ,"KFC"
6.9394198 , 50.9367390 ,"KFC"
8.0904898 , 50.3814090 ,"KFC"
8.5582199 , 50.1346798 ,"KFC"
9.8898998 , 51.5287489 ,"KFC"
7.5218399 , 50.3960886 ,"KFC"
8.4878598 , 49.4755990 ,"KFC"
10.9351098 , 48.3886671 ,"KFC"
10.0844398 , 53.5771889 ,"KFC"
8.2322098 , 49.9670689 ,"KFC"
16.3417396 , 48.1962790 ,"KFC"
7.1769398 , 50.7927290 ,"KFC"
138.5293071 , -34.8771393 ,"KFC"
6.8807699 , 51.4923089 ,"KFC"
6.9567798 , 51.4374090 ,"KFC"
6.4511699 , 51.1949690 ,"KFC"
10.8674898 , 49.9144189 ,"KFC"
10.4694297 , 49.7681290 ,"KFC"
7.4989798 , 51.5041090 ,"KFC"
7.8471498 , 48.0259590 ,"KFC"
12.8630698 , 50.8605589 ,"KFC"
6.9899598 , 49.2407851 ,"KFC"
11.9152697 , 50.3046024 ,"KFC"
10.5053998 , 52.3104689 ,"KFC"
8.3517098 , 49.4904477 ,"KFC"
9.4684897 , 51.2029075 ,"KFC"
11.5831797 , 48.5079921 ,"KFC"
6.8519698 , 50.9194628 ,"KFC"
6.9578598 , 50.9422484 ,"KFC"
8.6563098 , 48.9035649 ,"KFC"
8.7491398 , 53.1103042 ,"KFC"
7.8925698 , 49.8513428 ,"KFC"
10.6695298 , 53.8788225 ,"KFC"
11.0644398 , 49.6983847 ,"KFC"
9.4122498 , 52.3340676 ,"KFC"
9.6165798 , 52.4303287 ,"KFC"
13.1982797 , 52.5337692 ,"KFC"
8.8540098 , 47.7539411 ,"KFC"
7.0194899 , 51.3322235 ,"KFC"
6.8025998 , 50.6513955 ,"KFC"
11.6636298 , 48.0428785 ,"KFC"
10.1305698 , 54.3165689 ,"KFC"
12.3926697 , 51.4018030 ,"KFC"
7.5919398 , 50.3569645 ,"KFC"
8.5555298 , 52.0330328 ,"KFC"
9.7069798 , 50.4884511 ,"KFC"
8.4032998 , 49.0067740 ,"KFC"
9.9724698 , 48.4018891 ,"KFC"
11.5805897 , 48.1358247 ,"KFC"
11.5631597 , 48.1391576 ,"KFC"
7.7489599 , 50.4830545 ,"KFC"
7.4301498 , 52.3253382 ,"KFC"
11.0814398 , 49.4460593 ,"KFC"
8.9107898 , 50.1311848 ,"KFC"
7.0087199 , 51.4516050 ,"KFC"
9.1478698 , 48.9216774 ,"KFC"
7.6349298 , 51.9571885 ,"KFC"
12.1937098 , 54.1144805 ,"KFC"
8.3769998 , 49.9759140 ,"KFC"
9.4302398 , 48.6440156 ,"KFC"
6.7592899 , 49.2899727 ,"KFC"
8.3601298 , 49.6266837 ,"KFC"
8.5970799 , 49.6728582 ,"KFC"
7.9307399 , 48.4696328 ,"KFC"
6.8641798 , 51.8490689 ,"McDonalds"
10.4444098 , 51.9133489 ,"McDonalds"
8.8567598 , 51.9464790 ,"McDonalds"
7.6276598 , 51.9579189 ,"McDonalds"
9.7971098 , 51.9931789 ,"McDonalds"
8.5333898 , 52.0289289 ,"McDonalds"
10.3783698 , 52.0501689 ,"McDonalds"
8.7554998 , 52.0764889 ,"McDonalds"
8.3559598 , 52.1902090 ,"McDonalds"
8.0699398 , 52.2624989 ,"McDonalds"
10.5213498 , 52.2653989 ,"McDonalds"
7.4367299 , 52.2757522 ,"McDonalds"
8.0248199 , 52.2910490 ,"McDonalds"
9.7975398 , 52.3180389 ,"McDonalds"
9.4132398 , 52.3335190 ,"McDonalds"
9.7378098 , 52.3749989 ,"McDonalds"
9.7338698 , 52.3755189 ,"McDonalds"
7.9866099 , 52.4045489 ,"McDonalds"
9.7104898 , 52.4058189 ,"McDonalds"
8.2843098 , 52.7114489 ,"McDonalds"
8.7774098 , 53.2304688 ,"McDonalds"
10.4101898 , 53.2475289 ,"McDonalds"
10.4022598 , 53.2748789 ,"McDonalds"
7.4665599 , 53.4712688 ,"McDonalds"
9.8469498 , 53.4727989 ,"McDonalds"
9.9361998 , 53.5515188 ,"McDonalds"
8.5973898 , 53.5691354 ,"McDonalds"
10.1088898 , 53.5816489 ,"McDonalds"
9.9039498 , 53.6179089 ,"McDonalds"
10.0576298 , 53.6480689 ,"McDonalds"
8.7147398 , 53.8516189 ,"McDonalds"
9.1274798 , 54.1986189 ,"McDonalds"
10.1392198 , 54.3021789 ,"McDonalds"
10.1365898 , 54.3222989 ,"McDonalds"
9.4341598 , 54.7861489 ,"McDonalds"
8.3012698 , 54.9076789 ,"McDonalds"
7.0845998 , 52.4412989 ,"McDonalds"
9.9827698 , 53.8022864 ,"McDonalds"
9.9726698 , 52.3876081 ,"McDonalds"
9.7236698 , 52.4418589 ,"McDonalds"
9.8213298 , 52.2964189 ,"McDonalds"
9.5127698 , 53.9197889 ,"McDonalds"
7.9323199 , 53.2523388 ,"McDonalds"
9.2782697 , 51.9766689 ,"McDonalds"
7.0239799 , 52.0883989 ,"McDonalds"
9.8526298 , 52.9722890 ,"McDonalds"
9.2191099 , 52.6527989 ,"McDonalds"
8.8785397 , 54.7598288 ,"McDonalds"
9.6925998 , 52.8515689 ,"McDonalds"
8.8767898 , 53.0811489 ,"McDonalds"
9.1714698 , 53.0607389 ,"McDonalds"
9.6637898 , 54.3097189 ,"McDonalds"
9.1226699 , 53.4929838 ,"McDonalds"
7.7337998 , 52.1472589 ,"McDonalds"
8.2577898 , 53.1191589 ,"McDonalds"
8.2134498 , 53.1426989 ,"McDonalds"
8.0722598 , 53.5220889 ,"McDonalds"
7.5455598 , 52.1636989 ,"McDonalds"
6.1289299 , 51.7805889 ,"McDonalds"
9.6957598 , 53.7469889 ,"McDonalds"
7.9718898 , 51.9545389 ,"McDonalds"
8.8662298 , 52.0288689 ,"McDonalds"
8.6540398 , 53.0318289 ,"McDonalds"
8.0678099 , 52.8394490 ,"McDonalds"
9.4173198 , 52.4280689 ,"McDonalds"
8.8442499 , 53.0459189 ,"McDonalds"
8.3179598 , 51.8433989 ,"McDonalds"
8.4740998 , 53.5037289 ,"McDonalds"
10.5190798 , 52.2800790 ,"McDonalds"
10.5222898 , 52.1627389 ,"McDonalds"
10.1067798 , 52.6010588 ,"McDonalds"
7.5993699 , 52.0935390 ,"McDonalds"
9.9438998 , 53.7424589 ,"McDonalds"
9.3952298 , 53.1170289 ,"McDonalds"
8.5734598 , 52.0008090 ,"McDonalds"
8.9030698 , 52.2778989 ,"McDonalds"
7.7136299 , 52.2604089 ,"McDonalds"
9.6957198 , 53.4619189 ,"McDonalds"
8.7018797 , 53.0119090 ,"McDonalds"
7.4598498 , 51.7668690 ,"McDonalds"
8.8084298 , 53.0749389 ,"McDonalds"
9.9816198 , 54.0595489 ,"McDonalds"
9.9781898 , 54.0890389 ,"McDonalds"
7.1862399 , 53.6029489 ,"McDonalds"
8.8110999 , 53.0814689 ,"McDonalds"
6.4437199 , 51.8186489 ,"McDonalds"
7.6636799 , 51.9879689 ,"McDonalds"
10.2205398 , 53.6636289 ,"McDonalds"
8.8035799 , 53.0780190 ,"McDonalds"
8.7427198 , 53.0481490 ,"McDonalds"
9.2466198 , 52.2341689 ,"McDonalds"
8.9280199 , 52.2511189 ,"McDonalds"
8.7867498 , 53.1008389 ,"McDonalds"
8.8016498 , 53.0538689 ,"McDonalds"
8.6269698 , 53.1682389 ,"McDonalds"
8.6202398 , 53.1818189 ,"McDonalds"
9.2893698 , 53.1930489 ,"McDonalds"
9.9782098 , 53.1006689 ,"McDonalds"
9.8364898 , 51.8180189 ,"McDonalds"
10.2189498 , 53.3392852 ,"McDonalds"
10.2446798 , 52.3383189 ,"McDonalds"
9.8679598 , 52.1600289 ,"McDonalds"
7.9084398 , 53.5807189 ,"McDonalds"
8.4802398 , 51.9799389 ,"McDonalds"
9.8263398 , 52.4262889 ,"McDonalds"
6.6288799 , 51.8314488 ,"McDonalds"
10.3409498 , 52.1531790 ,"McDonalds"
7.2847898 , 51.8364389 ,"McDonalds"
7.3277199 , 52.4975089 ,"McDonalds"
9.4141098 , 54.7765489 ,"McDonalds"
9.6269498 , 52.2664590 ,"McDonalds"
8.5893699 , 53.5254989 ,"McDonalds"
9.8272097 , 54.4725389 ,"McDonalds"
9.4639298 , 51.8377389 ,"McDonalds"
9.9282297 , 53.4710389 ,"McDonalds"
9.7235998 , 53.5836989 ,"McDonalds"
8.6647798 , 52.1321153 ,"McDonalds"
9.9999498 , 53.4996389 ,"McDonalds"
9.9234198 , 53.5636689 ,"McDonalds"
8.7483598 , 52.8598990 ,"McDonalds"
8.7800997 , 52.2055988 ,"McDonalds"
10.4095298 , 51.9302489 ,"McDonalds"
7.8510298 , 53.0147889 ,"McDonalds"
7.2966398 , 52.6839189 ,"McDonalds"
10.1138398 , 54.3333189 ,"McDonalds"
8.5673997 , 52.1977001 ,"McDonalds"
9.9816598 , 53.4214489 ,"McDonalds"
8.0407399 , 51.7667289 ,"McDonalds"
10.0270598 , 53.5423589 ,"McDonalds"
9.6882998 , 52.6740788 ,"McDonalds"
9.9658498 , 52.1643589 ,"McDonalds"
8.7030498 , 53.8624289 ,"McDonalds"
8.5796698 , 53.5428189 ,"McDonalds"
7.3816799 , 53.0838689 ,"McDonalds"
6.1549499 , 51.7900889 ,"McDonalds"
9.8760498 , 53.5881889 ,"McDonalds"
9.6152898 , 52.4306889 ,"McDonalds"
9.4751898 , 52.5043489 ,"McDonalds"
8.2161799 , 52.8108989 ,"McDonalds"
8.4130098 , 52.8960390 ,"McDonalds"
8.9605198 , 53.0509089 ,"McDonalds"
10.1329398 , 54.3148189 ,"McDonalds"
8.0589398 , 52.2722589 ,"McDonalds"
9.8614498 , 52.3809289 ,"McDonalds"
9.0761498 , 54.4866889 ,"McDonalds"
8.1665698 , 53.1602089 ,"McDonalds"
10.0063198 , 53.5534589 ,"McDonalds"
9.7350997 , 52.4128590 ,"McDonalds"
10.1383498 , 51.9468389 ,"McDonalds"
9.5754698 , 54.5306488 ,"McDonalds"
9.7636498 , 52.3430690 ,"McDonalds"
6.6154998 , 51.8352289 ,"McDonalds"
10.1004797 , 54.3129289 ,"McDonalds"
6.2644199 , 51.8324490 ,"McDonalds"
8.5333098 , 52.0235089 ,"McDonalds"
10.5102497 , 52.3086889 ,"McDonalds"
8.3834698 , 51.9083489 ,"McDonalds"
9.5003898 , 53.5817789 ,"McDonalds"
9.9995698 , 53.5506789 ,"McDonalds"
9.1208198 , 53.9002689 ,"McDonalds"
9.1919098 , 52.3099589 ,"McDonalds"
7.6872298 , 52.5148589 ,"McDonalds"
7.4756998 , 53.2351189 ,"McDonalds"
10.1902298 , 53.6085589 ,"McDonalds"
9.8725498 , 53.3636789 ,"McDonalds"
10.2231198 , 54.2869148 ,"McDonalds"
8.0584798 , 52.2057690 ,"McDonalds"
7.2077999 , 53.3919989 ,"McDonalds"
7.6182199 , 51.9517990 ,"McDonalds"
10.0691698 , 53.5725388 ,"McDonalds"
10.0054698 , 53.6537888 ,"McDonalds"
9.9368098 , 53.5768189 ,"McDonalds"
10.0895698 , 53.5872789 ,"McDonalds"
10.2283298 , 53.5234889 ,"McDonalds"
10.1183898 , 53.6071389 ,"McDonalds"
8.8062998 , 53.0292889 ,"McDonalds"
8.6292098 , 53.0484889 ,"McDonalds"
8.5948098 , 52.0108989 ,"McDonalds"
9.9693398 , 52.7999290 ,"McDonalds"
7.0571099 , 52.2033589 ,"McDonalds"
8.8278798 , 52.9143389 ,"McDonalds"
10.2065398 , 53.4804289 ,"McDonalds"
8.8747799 , 52.2105089 ,"McDonalds"
8.5732197 , 51.9518089 ,"McDonalds"
7.9118498 , 51.7648489 ,"McDonalds"
9.0689998 , 53.0193389 ,"McDonalds"
8.4395798 , 51.8810489 ,"McDonalds"
9.6976498 , 52.4587490 ,"McDonalds"
8.5643798 , 52.0347790 ,"McDonalds"
7.9992799 , 53.1822789 ,"McDonalds"
9.2335798 , 52.9487488 ,"McDonalds"
9.7935698 , 53.6636889 ,"McDonalds"
10.3682298 , 52.2643689 ,"McDonalds"
8.1960398 , 52.1027489 ,"McDonalds"
10.0991698 , 53.5410589 ,"McDonalds"
10.1046498 , 53.5395589 ,"McDonalds"
10.0458198 , 53.5524489 ,"McDonalds"
8.1237298 , 53.3984821 ,"McDonalds"
8.6263698 , 52.3213889 ,"McDonalds"
7.4311399 , 52.3250989 ,"McDonalds"
7.1705799 , 51.9285689 ,"McDonalds"
9.6910498 , 52.3489790 ,"McDonalds"
9.8433998 , 52.4869790 ,"McDonalds"
10.5030398 , 53.8234689 ,"McDonalds"
9.4851498 , 54.8023089 ,"McDonalds"
8.7896798 , 51.9904090 ,"McDonalds"
9.7996198 , 53.3702789 ,"McDonalds"
8.8874799 , 53.0348089 ,"McDonalds"
10.4237797 , 51.9106690 ,"McDonalds"
10.0477998 , 53.6085089 ,"McDonalds"
8.2399398 , 56.0914489 ,"McDonalds"
9.4819798 , 55.2461689 ,"McDonalds"
9.4580398 , 55.5037688 ,"McDonalds"
9.1272098 , 55.4940188 ,"McDonalds"
8.4797698 , 55.6241889 ,"McDonalds"
10.2889898 , 53.9338489 ,"McDonalds"
10.5112998 , 52.2483889 ,"McDonalds"
8.1159298 , 52.5976768 ,"McDonalds"
8.7845698 , 52.6846523 ,"McDonalds"
9.9975398 , 52.1606789 ,"McDonalds"
7.3990799 , 51.9127889 ,"McDonalds"
9.0712798 , 52.2664550 ,"McDonalds"
9.3723798 , 54.7940000 ,"McDonalds"
9.3953298 , 54.7744867 ,"McDonalds"
10.4182398 , 52.3376790 ,"McDonalds"
10.0900098 , 53.5049462 ,"McDonalds"
8.7490599 , 53.1103428 ,"McDonalds"
10.4191197 , 53.2500689 ,"McDonalds"
10.3532198 , 53.4333331 ,"McDonalds"
9.9440698 , 54.1803007 ,"McDonalds"
9.9451598 , 54.6566666 ,"McDonalds"
7.2622899 , 52.3594473 ,"McDonalds"
7.3203498 , 52.1594964 ,"McDonalds"
9.0875198 , 52.1957538 ,"McDonalds"
8.6229198 , 53.4970144 ,"McDonalds"
7.1997599 , 52.2095744 ,"McDonalds"
9.5537398 , 52.8497791 ,"McDonalds"
7.6346299 , 51.9566529 ,"McDonalds"
8.8841598 , 53.1090904 ,"McDonalds"
9.9617797 , 53.6021946 ,"McDonalds"
7.8146198 , 52.2019030 ,"McDonalds"
8.2295399 , 53.1717457 ,"McDonalds"
8.8895098 , 53.0699781 ,"McDonalds"
8.0449399 , 52.2760526 ,"McDonalds"
8.3607399 , 52.6070053 ,"McDonalds"
9.9866698 , 53.6857236 ,"McDonalds"
9.3870998 , 52.1027928 ,"McDonalds"
7.9630999 , 52.2659437 ,"McDonalds"
10.2710998 , 53.4890290 ,"McDonalds"
10.9426698 , 51.8064989 ,"McDonalds"
12.0598697 , 52.2368488 ,"McDonalds"
13.1110997 , 52.3762245 ,"McDonalds"
13.2384796 , 52.3948789 ,"McDonalds"
13.3126998 , 52.4196190 ,"McDonalds"
10.7292598 , 52.4226390 ,"McDonalds"
13.5470897 , 52.4318791 ,"McDonalds"
13.5790797 , 52.4582890 ,"McDonalds"
13.3262497 , 52.4624189 ,"McDonalds"
10.5430898 , 52.4707489 ,"McDonalds"
13.3064196 , 52.4768289 ,"McDonalds"
13.3243697 , 52.5024489 ,"McDonalds"
13.6230397 , 52.5041289 ,"McDonalds"
13.3336098 , 52.5043689 ,"McDonalds"
13.3066298 , 52.5066289 ,"McDonalds"
13.3338997 , 52.5070389 ,"McDonalds"
13.3728197 , 52.5075489 ,"McDonalds"
13.4973297 , 52.5093889 ,"McDonalds"
13.4349797 , 52.5095290 ,"McDonalds"
13.5307597 , 52.5102389 ,"McDonalds"
13.1238697 , 52.5286389 ,"McDonalds"
12.9775697 , 52.5405989 ,"McDonalds"
13.6446898 , 52.5436889 ,"McDonalds"
13.4133697 , 52.5484590 ,"McDonalds"
13.3075597 , 52.6351490 ,"McDonalds"
11.8286298 , 53.4176989 ,"McDonalds"
13.2714098 , 53.5858089 ,"McDonalds"
11.4109098 , 53.6281089 ,"McDonalds"
12.0348197 , 54.1077689 ,"McDonalds"
12.1931996 , 54.1140389 ,"McDonalds"
11.1818398 , 54.4443322 ,"McDonalds"
13.4283697 , 52.5606589 ,"McDonalds"
13.7432797 , 52.4280489 ,"McDonalds"
13.2322197 , 52.5272496 ,"McDonalds"
13.1982196 , 52.5335897 ,"McDonalds"
10.8252698 , 52.3107989 ,"McDonalds"
10.5487798 , 52.9863889 ,"McDonalds"
14.2710197 , 53.0648890 ,"McDonalds"
13.5991797 , 52.5956389 ,"McDonalds"
14.0761297 , 52.3373789 ,"McDonalds"
13.5608597 , 52.3674489 ,"McDonalds"
11.0881298 , 53.0916090 ,"McDonalds"
13.4321498 , 52.3578489 ,"McDonalds"
13.3715598 , 52.4697989 ,"McDonalds"
13.3643597 , 52.5606289 ,"McDonalds"
13.3075297 , 52.4998189 ,"McDonalds"
13.6026797 , 52.3173489 ,"McDonalds"
13.3720798 , 54.3905989 ,"McDonalds"
13.0875397 , 52.3825389 ,"McDonalds"
13.3231497 , 52.5611964 ,"McDonalds"
12.3020998 , 51.8238890 ,"McDonalds"
12.2429997 , 51.8319089 ,"McDonalds"
13.3557698 , 52.5971489 ,"McDonalds"
13.0567998 , 52.4005689 ,"McDonalds"
13.4040297 , 52.5448889 ,"McDonalds"
13.4331097 , 52.4819890 ,"McDonalds"
13.9069097 , 51.8495289 ,"McDonalds"
12.1351198 , 54.0886789 ,"McDonalds"
11.6371998 , 52.1310890 ,"McDonalds"
10.5319998 , 52.1585789 ,"McDonalds"
10.7946798 , 54.0999489 ,"McDonalds"
13.6964597 , 52.8418989 ,"McDonalds"
11.6282098 , 52.1309590 ,"McDonalds"
13.3814496 , 52.4105989 ,"McDonalds"
11.0771198 , 51.8805390 ,"McDonalds"
13.0490797 , 54.3201289 ,"McDonalds"
13.5092497 , 52.4564689 ,"McDonalds"
13.4650597 , 52.4362389 ,"McDonalds"
13.4077097 , 52.5219189 ,"McDonalds"
13.4681898 , 52.5468790 ,"McDonalds"
11.8686998 , 52.6185390 ,"McDonalds"
12.6651097 , 51.8902890 ,"McDonalds"
12.7824297 , 52.1605289 ,"McDonalds"
13.4545897 , 52.4296896 ,"McDonalds"
13.4424598 , 52.4681289 ,"McDonalds"
13.8666597 , 52.5563690 ,"McDonalds"
11.1716998 , 52.8411089 ,"McDonalds"
11.0956997 , 53.5005289 ,"McDonalds"
11.4050898 , 53.6516389 ,"McDonalds"
10.6775698 , 53.8485389 ,"McDonalds"
14.3190597 , 51.7787988 ,"McDonalds"
11.4495497 , 53.8749089 ,"McDonalds"
11.5814598 , 52.0795489 ,"McDonalds"
13.8207597 , 52.8349689 ,"McDonalds"
13.5152797 , 52.6007189 ,"McDonalds"
10.8109198 , 52.4274089 ,"McDonalds"
13.2741597 , 52.4589589 ,"McDonalds"
12.5328197 , 52.4331289 ,"McDonalds"
13.2584597 , 53.5574889 ,"McDonalds"
12.1929898 , 53.8148589 ,"McDonalds"
12.0635198 , 54.1336489 ,"McDonalds"
11.7064997 , 52.0299689 ,"McDonalds"
13.2457897 , 52.7656789 ,"McDonalds"
13.4248497 , 52.4863689 ,"McDonalds"
12.4506697 , 53.1574889 ,"McDonalds"
13.2189097 , 52.5374590 ,"McDonalds"
12.7844498 , 52.9180689 ,"McDonalds"
11.4852396 , 51.7677490 ,"McDonalds"
13.5992497 , 52.5498789 ,"McDonalds"
13.3141997 , 52.3087489 ,"McDonalds"
13.4582397 , 52.4911090 ,"McDonalds"
11.7195898 , 53.0042785 ,"McDonalds"
11.4048998 , 53.9044089 ,"McDonalds"
11.4078798 , 53.6344989 ,"McDonalds"
13.1619897 , 52.4200189 ,"McDonalds"
13.3939697 , 54.0730289 ,"McDonalds"
12.7142497 , 53.5185989 ,"McDonalds"
13.2605497 , 53.5180389 ,"McDonalds"
11.8432197 , 52.2592289 ,"McDonalds"
10.6359098 , 53.8542789 ,"McDonalds"
10.6353198 , 54.1228689 ,"McDonalds"
13.3685897 , 52.5255645 ,"McDonalds"
11.3917298 , 53.6012989 ,"McDonalds"
11.7531196 , 51.7739890 ,"McDonalds"
10.7908897 , 52.4267846 ,"McDonalds"
13.5437497 , 52.5534289 ,"McDonalds"
10.7900898 , 51.8526390 ,"McDonalds"
11.9859898 , 51.7644390 ,"McDonalds"
13.2864197 , 52.5838189 ,"McDonalds"
13.0841398 , 54.0926089 ,"McDonalds"
12.8543698 , 52.7532389 ,"McDonalds"
12.8538897 , 52.7547189 ,"McDonalds"
12.0876597 , 54.1785089 ,"McDonalds"
13.4364397 , 52.5007589 ,"McDonalds"
13.0163797 , 52.3022489 ,"McDonalds"
13.3793097 , 52.4372989 ,"McDonalds"
10.7342198 , 53.7001889 ,"McDonalds"
13.5662597 , 52.6879989 ,"McDonalds"
11.4324698 , 52.2804689 ,"McDonalds"
14.5507497 , 52.3473989 ,"McDonalds"
13.2048398 , 52.6524689 ,"McDonalds"
13.8828297 , 53.3042489 ,"McDonalds"
13.1869096 , 52.4030090 ,"McDonalds"
11.4932097 , 52.1754990 ,"McDonalds"
13.3903097 , 52.5073088 ,"McDonalds"
13.7510197 , 54.0472089 ,"McDonalds"
13.4115597 , 52.5210988 ,"McDonalds"
10.9853298 , 52.2413889 ,"McDonalds"
13.4383797 , 52.5405288 ,"McDonalds"
10.6735097 , 53.8801889 ,"McDonalds"
10.6876698 , 53.8695289 ,"McDonalds"
10.5284698 , 52.2643789 ,"McDonalds"
13.4613197 , 52.4710689 ,"McDonalds"
10.8654898 , 54.2971389 ,"McDonalds"
12.9370397 , 52.3641389 ,"McDonalds"
10.5389798 , 52.2529189 ,"McDonalds"
13.3759797 , 52.5156889 ,"McDonalds"
13.4753297 , 52.5139189 ,"McDonalds"
11.6718998 , 52.2121669 ,"McDonalds"
12.5639497 , 52.4088071 ,"McDonalds"
13.3332997 , 52.5065727 ,"McDonalds"
13.4694098 , 52.5036799 ,"McDonalds"
11.4108897 , 53.6284698 ,"McDonalds"
12.5623796 , 52.4065167 ,"McDonalds"
13.5091397 , 52.5283545 ,"McDonalds"
13.3135797 , 52.4140421 ,"McDonalds"
13.3676897 , 52.6284253 ,"McDonalds"
13.3797897 , 52.5099999 ,"McDonalds"
13.4301697 , 54.0765668 ,"McDonalds"
13.0842297 , 52.5307498 ,"McDonalds"
13.1344897 , 52.3708551 ,"McDonalds"
10.6549898 , 52.2538501 ,"McDonalds"
11.6089497 , 52.1594782 ,"McDonalds"
11.6917297 , 51.8971108 ,"McDonalds"
10.7332798 , 53.9117598 ,"McDonalds"
7.3974999 , 49.6489290 ,"McDonalds"
6.6214098 , 49.7391989 ,"McDonalds"
6.6412398 , 49.7568690 ,"McDonalds"
8.1781498 , 49.9134290 ,"McDonalds"
6.5407099 , 49.9619489 ,"McDonalds"
7.9367998 , 49.9812189 ,"McDonalds"
8.2597198 , 50.0017890 ,"McDonalds"
8.2350098 , 50.0235190 ,"McDonalds"
8.2163598 , 50.0458489 ,"McDonalds"
8.2200298 , 50.0488590 ,"McDonalds"
